onset	duration	nwb_table	stimulus_type	condition_hash	rng_seed	texture_height	texture_width	xnodes	ynodes	up_factor	temp_freq	temp_kernel_length	spatial_freq	blue_green_saturation	pattern_width	pattern_aspect	temp_kernel	temp_bandwidth	ori_coherence	ori_fraction	ori_mix	num_directions	movie_name	short_movie_name
206.93264054852756	9.96650505065918	Clip	stimulus.Clip	+2PGTTYOs/nE3q8zaYUA																			2012 May 28 ICUP 7th Annual Stan Crane Memorial XC Mountain Bike Race	sports1m
217.0158054788712	9.966495037078857	Clip	stimulus.Clip	zQ9In581RSCGEobvijOm																			Star Wars: Episode VII - The Force Awakens (2015)	Cinematic
227.08230113583835	9.966503381729126	Clip	stimulus.Clip	Nzrk633xCkyXRay3a91q																			2011 specialized rockhopper limited 29er (in 720)	sports1m
237.14880227643283	9.966490268707275	Clip	stimulus.Clip	Y5zk5rJRHNS3caootApE																			The Matrix (1999)	Cinematic
247.21529817181857	9.96649432182312	Clip	stimulus.Clip	Vx05iQ+fcKyDuLoyHgSK																			Mad Max: Fury Road (2015)	Cinematic
257.2651243169907	9.966492414474487	Clip	stimulus.Clip	/0MJJl6hCzFo3gxCJSmv																			ancienttomb_100-1-4-70-0_34.203.243.27	Rendered
267.33162211972507	9.966500282287598	Clip	stimulus.Clip	4tIOoaR5VNXdEFB3JLsd																			Naqoyqatsi: Life as War (2002)	Cinematic
277.39810943204196	9.96651005744934	Clip	stimulus.Clip	wrhbg7/9C5fsnGqt95w/																			2012 UNIV WORLDS Erickson (USA) dec Allikma (EST) 120 kg Greco repechage	sports1m
287.4646112878922	9.966504096984863	Clip	stimulus.Clip	gnKtNfR9QYEW0PRkfRU4																			The Matrix Reloaded (2003)	Cinematic
297.5311140974167	9.966487646102905	Clip	stimulus.Clip	LfckM0X1gCCgUlsmXIea																			The Matrix Revolutions (2003)	Cinematic
307.5976071317795	9.966493606567383	Clip	stimulus.Clip	Ta17hPcaONVDy5sPjE9z																			The Matrix Reloaded (2003)	Cinematic
317.6641061266068	9.966500282287598	Clip	stimulus.Clip	mpoHL5UE5tDtz7b51b3H																			americandiner_042-1-5-70-0_54.173.97.201	Rendered
327.7306032140854	9.966495513916016	Clip	stimulus.Clip	QmynNYnz4Q0hMBpTZ/xv																			Koyaanisqatsi: Life Out of Balance (1982)	Cinematic
337.79709720212253	9.966504335403442	Clip	stimulus.Clip	gpu0WyfdPMgXV/xhy6ZP																			2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13	sports1m
347.8635992963913	9.966489315032959	Clip	stimulus.Clip	0ir9/br3yxbe2BBf65zF																			The Matrix Reloaded (2003)	Cinematic
357.9300982912186	9.96649432182312	Clip	stimulus.Clip	NM2SnnQwIoj8iKOMP6xA																			Naqoyqatsi: Life as War (2002)	Cinematic
367.9965834577683	9.966499090194702	Clip	stimulus.Clip	F5KOXJGuqZljKK9USGu/																			2010 WORLDS Jake Clark (USA) dec T Tounousidis (GRE) 84 kg GR	sports1m
378.06308912831577	9.966490507125854	Clip	stimulus.Clip	uWDM4AAJ+PIdXzpPxOha																			Mad Max: Fury Road (2015)	Cinematic
388.1295862157944	14.983073949813843	Trippy	stimulus.Trippy	y/OYF8LSGL60jZz9vD5V	1881.0	90.0	160.0	12.0	6.0	24.0	4.0	61.0	0.08											
403.17933225232395	14.983082056045532	Trippy	stimulus.Trippy	FwG4V5nAZdXPlcAEu/X9	9.0	90.0	160.0	12.0	6.0	24.0	4.0	61.0	0.08											
418.2290782888535	14.98307991027832	Trippy	stimulus.Trippy	W8Z6VnwQ+I3+orgATwdw	5288.0	90.0	160.0	12.0	6.0	24.0	4.0	61.0	0.08											
433.2954912145737	14.983084917068481	Trippy	stimulus.Trippy	u0T7+E3y9tdoPNDDaKsF	4265.0	90.0	160.0	12.0	6.0	24.0	4.0	61.0	0.08											
448.36190819340976	9.966506958007812	Clip	stimulus.Clip	ubOIjeUGbsNAJqMPIDqU																			mountainlake_066-1-0-70-0_54.205.66.32	Rendered
458.42840909558566	9.966516494750977	Clip	stimulus.Clip	ihsP/Q14/eSpxdQLR3F4																			Mad Max: Fury Road (2015)	Cinematic
468.49491929608615	9.966505289077759	Clip	stimulus.Clip	ClffawlgRfZbgKwX6zRB																			ancienttomb_100-1-4-70-0_54.209.141.225	Rendered
478.5614211519364	9.966503381729126	Clip	stimulus.Clip	aedxogPGpb5IiLcjLo8c																			2012 January 28 Frozen Hog Snow Mountain Bike Race	sports1m
488.627918239415	9.966500520706177	Clip	stimulus.Clip	3wXTReOQa7mnr6Oz8aUf																			2012 May 28 ICUP 7th Annual Stan Crane Memorial XC Mountain Bike Race	sports1m
498.6944181879166	9.966504573822021	Clip	stimulus.Clip	0eP/PPhAGmbJ2peZOa/E																			ancienttomb_105-1-4-70-0_54.89.40.102	Rendered
508.76092314320834	9.966490507125911	Clip	stimulus.Clip	NWqTwzuwGakTM37kHKK4																			The Matrix Revolutions (2003)	Cinematic
518.8274242838029	9.966489315032959	Clip	stimulus.Clip	ik5DKO+EInbAGwcH0BfB																			2011 June 14 Midweek MTB Corner Canyon XC Mountain Bike Race	sports1m
528.8939232786302	9.966503143310547	Clip	stimulus.Clip	dHvGJAD7cN8KboJxFF4/																			2011 June 14 Midweek MTB Corner Canyon XC Mountain Bike Race	sports1m
538.9604263265733	9.96648907661438	Clip	stimulus.Clip	zlQ935qW1A8YOiseS7gY																			medievalsewer_132-1-6-70-0_54.210.37.143	Rendered
549.0435862501267	9.966499328613281	Clip	stimulus.Clip	XoerXglPXrngFUI5uTG6																			1 of 5 - 2010 ICup 2nd Annual Rock The Canyons XC Mountain Bike Race	sports1m
559.1100912054185	9.966493368148804	Clip	stimulus.Clip	EKhyHmLj04EcBoR25T/e																			americandiner_079-1-5-70-0_184.73.123.94	Rendered
569.1932561357621	9.96650218963623	Clip	stimulus.Clip	5zQTb77qI+ig8rigx1XU																			Mad Max: Fury Road (2015)	Cinematic
579.2597453554276	9.966506004333496	Clip	stimulus.Clip	7UETOWO5Z8aWuHDBJ2GG																			Star Wars: Episode VII - The Force Awakens (2015)	Cinematic
589.3262503107194	9.96650218963623	Clip	stimulus.Clip	KXdTNAGMo1gCWz2Ge8zr																			run82-ancientTomb-1-0	Rendered
599.3927521665696	9.966501235961914	Clip	stimulus.Clip	GjCMo2GkJp6y5vricadg																			americandiner_005-1-5-70-0_54.165.28.255	Rendered
609.4592602213029	9.966497421264648	Clip	stimulus.Clip	Oup5uAZxF2G7zEJkT+ui																			2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13	sports1m
619.5257561166886	9.96650242805481	Clip	stimulus.Clip	ecUQJtcERZJGdqza1k7h																			2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam	sports1m
629.5922541578416	9.96649956703186	Clip	stimulus.Clip	pv//nVJzCaZ4VjYnHDkU																			2011 August 10 Weekly Race Series Soldier Hollow XC Mountain Bike Race	sports1m
639.6587552984361	9.966493368148804	Clip	stimulus.Clip	wzCP6Rgp5r0Kc83h/Erw																			2011 June 14 Midweek MTB Corner Canyon XC Mountain Bike Race	sports1m
649.725256200612	9.966501235961914	Clip	stimulus.Clip	9HDciOisERzNAXEByWZL																			Star Wars: Episode VII - The Force Awakens (2015)	Cinematic
659.7917592485551	9.966499090194702	Clip	stimulus.Clip	8tjZI4l5Yh9nTt8R4JKs																			mountainlake_006-1-0-70-0_54.209.141.225	Rendered
669.858260150731	9.966492176055908	Clip	stimulus.Clip	TfeSPJSVB727qTKnG4sF																			mountainlake_041-1-0-70-0_54.89.40.102	Rendered
679.9247581918839	9.966496467590332	Clip	stimulus.Clip	+2QLCop5iv/3ozCv1IzN																			mountainlake_001-1-0-70-0_184.73.123.94	Rendered
689.9912562330369	14.98307728767395	Trippy	stimulus.Trippy	zcz9H/fzww6BdAJTTzoe	7.0	90.0	160.0	12.0	6.0	24.0	4.0	61.0	0.08											
705.0410001237992	14.983084201812744	Trippy	stimulus.Trippy	ZJvulWBItHtLlDVkIntm	8.0	90.0	160.0	12.0	6.0	24.0	4.0	61.0	0.08											
720.1074202020768	14.983090162277222	Trippy	stimulus.Trippy	+4gByvU9LfvSD0JHP6Ae	4.0	90.0	160.0	12.0	6.0	24.0	4.0	61.0	0.08											
735.1738362272386	14.983086109161377	Trippy	stimulus.Trippy	tRgm529SPpQspr220FRm	2.0	90.0	160.0	12.0	6.0	24.0	4.0	61.0	0.08											
750.2402601202134	14.983082056045532	Monet2	stimulus.Monet2	BVPzxojslLHfZa0ukTv2	9317.0									0.0	72.0	1.7	hamming	4.0	2.5	1.0	1.0	16.0		
765.290006156743	14.983095169067383	Monet2	stimulus.Monet2	kEq0YeYOSSBtM1ZkWA1a	4.0									0.0	72.0	1.7	hamming	4.0	2.5	1.0	1.0	16.0		
780.3564262350205	14.98309326171875	Monet2	stimulus.Monet2	JA9OdVsDi7NemSkaLb+I	169.0									0.0	72.0	1.7	hamming	4.0	2.5	1.0	1.0	16.0		
795.4228501279954	14.9830961227417	Monet2	stimulus.Monet2	ZaQYCXAkAPbuEWtIPr2v	5022.0									0.0	72.0	1.7	hamming	4.0	2.5	1.0	1.0	16.0		
810.4892661531571	9.966504573822021	Clip	stimulus.Clip	/NSdwEThQvrWeP0mOAfk																			run229-templeInterior-1-0	Rendered
820.5557792146806	9.966501235961914	Clip	stimulus.Clip	QaeK/4xeV/azgh0UbwZJ																			Mad Max: Fury Road (2015)	Cinematic
830.6222782095078	9.96650505065918	Clip	stimulus.Clip	JDH0DxXlV/7n2LW/iy4f																			mountainlake_090-1-0-70-0_54.89.40.102	Rendered
840.6887822111253	9.96650242805481	Clip	stimulus.Clip	i3APuUu6iyxDAn82Fp8d																			2012 July 17 Midweek MTB Deer Valley Silver Lake Lodge XC Race (Stabilized)	sports1m
850.7552862127427	9.966496467590332	Clip	stimulus.Clip	pwmfI18CxuxhUxdjpJyq																			kowloon_119-1-8-70-0_54.209.141.225	Rendered
860.8051202257279	9.966500520706177	Clip	stimulus.Clip	8cw+KJY19+poLbTXii0l																			Naqoyqatsi: Life as War (2002)	Cinematic
870.8716201742295	9.96650218963623	Clip	stimulus.Clip	X0kfDIbaUl2C9CygWwzj																			1 of 2 - 2011 ICup Red Rock Desert Rampage XC Mountain Bike Race	sports1m
