onset	duration	nwb_table	stimulus_type	condition_hash	rng_seed	texture_height	texture_width	xnodes	ynodes	up_factor	temp_freq	temp_kernel_length	spatial_freq	blue_green_saturation	pattern_width	pattern_aspect	temp_kernel	temp_bandwidth	ori_coherence	ori_fraction	ori_mix	num_directions	movie_name	short_movie_name
300.818245255172	14.98306393623352	Trippy	stimulus.Trippy	Z8NqAqiB4QSAqiTc1GeC	4073.0	90.0	160.0	12.0	6.0	24.0	4.0	61.0	0.08											
315.8846422068474	14.983078241348267	Trippy	stimulus.Trippy	zFPzr7PAG6xWnxU1GKE5	8734.0	90.0	160.0	12.0	6.0	24.0	4.0	61.0	0.08											
330.9510482184288	14.983084201812744	Trippy	stimulus.Trippy	FwG4V5nAZdXPlcAEu/X9	9.0	90.0	160.0	12.0	6.0	24.0	4.0	61.0	0.08											
346.01745637577744	14.983081817626953	Trippy	stimulus.Trippy	Vdi70xOyBQEeDGhPVulx	3.0	90.0	160.0	12.0	6.0	24.0	4.0	61.0	0.08											
361.08386834782334	9.966496467590332	Clip	stimulus.Clip	PqaVGn59jv5yAg4sC4DY																			The Matrix Revolutions (2003)	Cinematic
371.1503663889763	9.966496467590332	Clip	stimulus.Clip	gVvv/Y5k6P7xonY1+wAA																			2011 July 20 Weekly Race Series Sundance XC Mountain Bike Race	sports1m
381.2168603770134	9.966506242752075	Clip	stimulus.Clip	HRBbzDhkkzW/hwmbkVeX																			2011 August 2 Midweek MTB Solitude XC Mountain Bike Race	sports1m
391.28335627239915	9.96650242805481	Clip	stimulus.Clip	suOZoGFNlT4WyhxyVIsx																			2011 Canadian Road Cycling Championships - Part 2	sports1m
401.34986623448106	9.966488599777222	Clip	stimulus.Clip	Ack79ym0VWlxHG0P9Y7+																			run234-kowloon-1-0	Rendered
411.41635831516953	9.966491460800171	Clip	stimulus.Clip	SvPkCdR7nxDrDTTp6xOV																			2011 July 23 ICUP Solitude XC Mountain Bike Race	sports1m
421.482850395858	9.966496229171753	Clip	stimulus.Clip	zBgDOMaUepG8x1GsI4B7																			The Matrix Revolutions (2003)	Cinematic
431.54935320538254	9.966490507125854	Clip	stimulus.Clip	gV2bBUbkfS2MZGi4lO2n																			2 of 2 - 2011 ICup Cholla Challenge XC Mountain Bike Race	sports1m
441.6158512465355	9.966484546661377	Clip	stimulus.Clip	Y0PRZzVmvNTkuT3KH0eV																			The Matrix Revolutions (2003)	Cinematic
451.682343327224	9.966491460800171	Clip	stimulus.Clip	9N0tOwj3G50lQWWZ+a+s																			2011 July 6 Weekly Race Series Sundance XC Mountain Bike Race	sports1m
461.7488392226097	9.966489553451538	Clip	stimulus.Clip	42HXdhZfjqejlaTw70cL																			2011 July 20 Weekly Race Series Sundance XC Mountain Bike Race	sports1m
471.8153372637627	9.966492414474487	Clip	stimulus.Clip	JsQ+Uk/jNey6ECKuvsH8																			The Matrix Revolutions (2003)	Cinematic
481.8818343512413	9.966498374938965	Clip	stimulus.Clip	ubOIjeUGbsNAJqMPIDqU																			mountainlake_066-1-0-70-0_54.205.66.32	Rendered
491.9483333460686	9.966487407684326	Clip	stimulus.Clip	ihsP/Q14/eSpxdQLR3F4																			Mad Max: Fury Road (2015)	Cinematic
502.0148263804314	9.966492414474487	Clip	stimulus.Clip	ClffawlgRfZbgKwX6zRB																			ancienttomb_100-1-4-70-0_54.209.141.225	Rendered
512.0813232294914	9.9664945602417	Clip	stimulus.Clip	aedxogPGpb5IiLcjLo8c																			2012 January 28 Frozen Hog Snow Mountain Bike Race	sports1m
522.1478172175285	9.966493606567383	Clip	stimulus.Clip	3wXTReOQa7mnr6Oz8aUf																			2012 May 28 ICUP 7th Annual Stan Crane Memorial XC Mountain Bike Race	sports1m
532.2143152586815	9.966497421264648	Clip	stimulus.Clip	0eP/PPhAGmbJ2peZOa/E																			ancienttomb_105-1-4-70-0_54.89.40.102	Rendered
542.280816399276	9.966491460800171	Clip	stimulus.Clip	PzVgrCY1ZERG4O1/lARR																			The Matrix Reloaded (2003)	Cinematic
552.3473113409874	9.966490507125854	Clip	stimulus.Clip	DxN91Pf7bJbqXbaJYqk6																			ancienttomb_088-1-4-70-0_54.173.97.201	Rendered
562.4138053290245	9.966497421264648	Clip	stimulus.Clip	pAKPy4viKb/+tOs8v6F8																			Star Wars: Episode VII - The Force Awakens (2015)	Cinematic
572.4803024165032	9.966493368148804	Clip	stimulus.Clip	R59EujKa9Gmmok99eRmP																			ancienttomb_002-1-4-70-0_54.83.154.242	Rendered
582.5467983118889	9.966492414474487	Clip	stimulus.Clip	npBDYeQS+WBRMY6CsrvP																			The Matrix Reloaded (2003)	Cinematic
592.6132992140648	9.9664945602417	Clip	stimulus.Clip	9RP96rPjWDgR2NWiQlhQ																			swamp_069-1-11-70-0_54.209.141.225	Rendered
602.6797855727074	9.966506242752075	Clip	stimulus.Clip	KjDfO15MEsKyQ1ecL7gs																			run257-mountainLake-1-0	Rendered
612.7629583708641	9.966491460800171	Clip	stimulus.Clip	W72D46ICk0GV1uh0E98o																			The Matrix (1999)	Cinematic
622.82945927304	9.966500282287598	Clip	stimulus.Clip	rKhBb2Q+dILxw3t33TsJ																			The Matrix Revolutions (2003)	Cinematic
632.8959554068443	9.96649718284607	Clip	stimulus.Clip	YfqXNa8nksH/H4Q7tw5G																			lowpolyjungle_118-1-9-70-0_54.83.154.242	Rendered
642.9624513022301	9.966490507125854	Clip	stimulus.Clip	OFk94miLCLRW7fhR6BQE																			swamp_075-1-11-70-0_54.165.28.255	Rendered
653.0289483897087	9.966500043869019	Clip	stimulus.Clip	VIxFQLvrzWwvLKX9CM5N																			1995 bmx vert bs contest  mat hoffman bike park okc	sports1m
663.0954461924431	9.966499328613281	Clip	stimulus.Clip	GjCMo2GkJp6y5vricadg																			americandiner_005-1-5-70-0_54.165.28.255	Rendered
673.16193350476	9.966511964797974	Clip	stimulus.Clip	ecUQJtcERZJGdqza1k7h																			2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam	sports1m
683.2284444205162	9.966492414474487	Clip	stimulus.Clip	5zQTb77qI+ig8rigx1XU																			Mad Max: Fury Road (2015)	Cinematic
693.3116072050926	9.966498613357544	Clip	stimulus.Clip	Oup5uAZxF2G7zEJkT+ui																			2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13	sports1m
703.3781042925713	9.966491222381592	Clip	stimulus.Clip	KXdTNAGMo1gCWz2Ge8zr																			run82-ancientTomb-1-0	Rendered
713.4445982806084	9.966493368148804	Clip	stimulus.Clip	7UETOWO5Z8aWuHDBJ2GG																			Star Wars: Episode VII - The Force Awakens (2015)	Cinematic
723.5110994212029	9.966497421264648	Clip	stimulus.Clip	Mg5bLgoNvze3EPLB9rbZ																			2011 KIA X-GAME Aggressive Inline VERT Final	sports1m
733.5775943629143	9.966503381729126	Clip	stimulus.Clip	yfFAPn1QpVQmEC2iXg07																			swamp_103-1-11-70-0_54.162.127.170	Rendered
743.6440933577416	9.966503858566284	Clip	stimulus.Clip	fSfoxctVyPEoVzFOpsAw																			ancienttomb_068-1-4-70-0_34.239.124.192	Rendered
753.6939242712853	9.966491460800171	Clip	stimulus.Clip	5Q4+LRPdnmpiazfLNOdJ																			mountainlake_006-1-0-70-0_184.73.123.94	Rendered
763.7604134909508	9.96650218963623	Clip	stimulus.Clip	EyGfkWSsxEsE8f3GX5Ox																			lowpolyjungle_079-1-9-70-0_52.87.152.28	Rendered
773.826918207824	9.966497421264648	Clip	stimulus.Clip	Lp/pttdcIH1AZsCOGZuG																			Naqoyqatsi: Life as War (2002)	Cinematic
783.9100862376091	14.983073234558105	Monet2	stimulus.Monet2	vQ0qv0nXWSZBtzQW+dEc	9273.0									0.0	72.0	1.7	hamming	4.0	2.5	1.0	1.0	16.0		
798.9764912955162	14.983081102371216	Monet2	stimulus.Monet2	YLuStB2eXkgOS+Cescsy	9.0									0.0	72.0	1.7	hamming	4.0	2.5	1.0	1.0	16.0		
814.0429042212364	14.983083009719849	Monet2	stimulus.Monet2	mvR3N9YwQS0rPgjl+32V	3159.0									0.0	72.0	1.7	hamming	4.0	2.5	1.0	1.0	16.0		
829.1093202463982	14.983090162277222	Monet2	stimulus.Monet2	yv/S61fYnDSQcA9J6Nk8	7.0									0.0	72.0	1.7	hamming	4.0	2.5	1.0	1.0	16.0		
844.1757362715599	9.966505289077759	Clip	stimulus.Clip	j9za5ZMlDp5GE+9jfjLz																			Powaqqatsi: Life in Transformation (1988)	Cinematic
854.242239319503	9.966509103775024	Clip	stimulus.Clip	d+S5OTOefHZ/pg28ui9E																			ancienttomb_102-1-4-70-0_54.175.147.171	Rendered
