onset	duration	nwb_table	stimulus_type	condition_hash	rng_seed	texture_height	texture_width	xnodes	ynodes	up_factor	temp_freq	temp_kernel_length	spatial_freq	blue_green_saturation	pattern_width	pattern_aspect	temp_kernel	temp_bandwidth	ori_coherence	ori_fraction	ori_mix	num_directions	movie_name	short_movie_name
18.702166744218033	9.966491222381592	Clip	stimulus.Clip	ubOIjeUGbsNAJqMPIDqU																			mountainlake_066-1-0-70-0_54.205.66.32	Rendered
28.768659778580826	9.966490268707275	Clip	stimulus.Clip	ihsP/Q14/eSpxdQLR3F4																			Mad Max: Fury Road (2015)	Cinematic
38.83515972708241	9.966488361358643	Clip	stimulus.Clip	ClffawlgRfZbgKwX6zRB																			ancienttomb_100-1-4-70-0_54.209.141.225	Rendered
48.901650615677994	9.966501235961914	Clip	stimulus.Clip	aedxogPGpb5IiLcjLo8c																			2012 January 28 Frozen Hog Snow Mountain Bike Race	sports1m
58.96814770315663	9.96649432182312	Clip	stimulus.Clip	3wXTReOQa7mnr6Oz8aUf																			2012 May 28 ICUP 7th Annual Stan Crane Memorial XC Mountain Bike Race	sports1m
69.03464359854237	9.966501235961914	Clip	stimulus.Clip	0eP/PPhAGmbJ2peZOa/E																			ancienttomb_105-1-4-70-0_54.89.40.102	Rendered
79.10113496397511	14.983091831207275	Monet2	stimulus.Monet2	+qy00J8RVZ8teq0Xtxfn	8200.0									0.0	72.0	1.7	hamming	4.0	2.5	1.0	1.0	16.0		
94.16754979704396	14.983080387115479	Monet2	stimulus.Monet2	GHn0W57E+2PS+Qr5yD2r	8.0									0.0	72.0	1.7	hamming	4.0	2.5	1.0	1.0	16.0		
109.23396367643849	14.983083248138428	Monet2	stimulus.Monet2	SzeVJsDzE+Ceeb3XK4TT	5.0									0.0	72.0	1.7	hamming	4.0	2.5	1.0	1.0	16.0		
124.3003777942516	14.983086824417114	Monet2	stimulus.Monet2	AZvr1UF39ygFqNxKr/8K	6.0									0.0	72.0	1.7	hamming	4.0	2.5	1.0	1.0	16.0		
139.36679572676198	9.966506481170654	Clip	stimulus.Clip	KjDfO15MEsKyQ1ecL7gs																			run257-mountainLake-1-0	Rendered
149.43329472158925	9.966505289077759	Clip	stimulus.Clip	W72D46ICk0GV1uh0E98o																			The Matrix (1999)	Cinematic
159.49979657743947	9.966501474380493	Clip	stimulus.Clip	rKhBb2Q+dILxw3t33TsJ																			The Matrix Revolutions (2003)	Cinematic
169.56629557226674	9.96650242805481	Clip	stimulus.Clip	YfqXNa8nksH/H4Q7tw5G																			lowpolyjungle_118-1-9-70-0_54.83.154.242	Rendered
179.6327948055126	9.96650743484497	Clip	stimulus.Clip	OFk94miLCLRW7fhR6BQE																			swamp_075-1-11-70-0_54.165.28.255	Rendered
189.69930166815297	9.966501235961914	Clip	stimulus.Clip	VIxFQLvrzWwvLKX9CM5N																			1995 bmx vert bs contest  mat hoffman bike park okc	sports1m
199.76580471609608	9.966505289077759	Clip	stimulus.Clip	RL8zpBtdUqrcItpujIVj																			Powaqqatsi: Life in Transformation (1988)	Cinematic
209.83229679678456	9.966508150100708	Clip	stimulus.Clip	L313XjQzD6eqzIitZmbl																			subway_129-1-3-70-0_54.159.174.165	Rendered
219.8988017520763	9.966496467590332	Clip	stimulus.Clip	G8GCQlSYxw5oG/LVKDs2																			americandiner_099-1-5-70-0_184.73.123.94	Rendered
229.96530360792653	9.966498374938965	Clip	stimulus.Clip	YxZMp94AewnnwYmjI/0v																			Koyaanisqatsi: Life Out of Balance (1982)	Cinematic
240.03180164907948	9.966500520706177	Clip	stimulus.Clip	wE8wskQ2OpXgYdnpm+o0																			13 Rottenmanner Tauern-Adventure-Race	sports1m
250.0983046970226	9.966495513916044	Clip	stimulus.Clip	Hx7nWm9l4FGDuTlUO/17																			The Matrix Reloaded (2003)	Cinematic
260.18147177313347	9.966503143310547	Clip	stimulus.Clip	vZTb555Xe8bPbdHboSJQ																			swamp_115-1-11-70-0_54.89.40.102	Rendered
270.24796957586784	9.966501235961914	Clip	stimulus.Clip	1Th57VGicvHcGl4p8XSb																			The Matrix Reloaded (2003)	Cinematic
280.3144685706951	9.966503381729126	Clip	stimulus.Clip	hh2iNp3ZgXzqHNWF1Ny+																			The Matrix (1999)	Cinematic
290.38095898245354	9.966508865356445	Clip	stimulus.Clip	l1l21sds9xyol69yxDGy																			run204-kowloon-1-0	Rendered
300.4474727592327	9.966496467590332	Clip	stimulus.Clip	nk0y7b1hjX+btQYj843f																			1984 Winter Olympics - Mens Luge 4th Run - Part 1	sports1m
310.51396865461845	9.966503381729126	Clip	stimulus.Clip	6i0Q5Pz52hULnWN0amRn																			2012 Polar Rhino Ride - New Years Day Winter Cycling Fun with Flying Rhino Cycling Club	sports1m
320.5971357307293	9.966496467590332	Clip	stimulus.Clip	16fSK7dz6HBg5fjvyRf4																			2011 August 10 Weekly Race Series Soldier Hollow XC Mountain Bike Race	sports1m
330.6636366329052	9.966496229171753	Clip	stimulus.Clip	ZFbP5zxf98FGmI3j61Kk																			kowloon_023-1-8-70-0_54.175.147.171	Rendered
340.73013467405815	9.966501235961914	Clip	stimulus.Clip	9x+0CUf0fg4Bk8QdmqVe																			2011 June 25 USCS Round Valley XC Mountain Bike Race	sports1m
350.79662294004936	9.966516017913818	Clip	stimulus.Clip	5Jsg2oq8qDP1+PPklRWX																			run44-kowloon-1-0	Rendered
360.8631326637127	9.96649718284607	Clip	stimulus.Clip	l2vDQ2ck9OBUIZDQ2XJl																			Koyaanisqatsi: Life Out of Balance (1982)	Cinematic
