onset	duration	nwb_table	stimulus_type	condition_hash	rng_seed	texture_height	texture_width	xnodes	ynodes	up_factor	temp_freq	temp_kernel_length	spatial_freq	blue_green_saturation	pattern_width	pattern_aspect	temp_kernel	temp_bandwidth	ori_coherence	ori_fraction	ori_mix	num_directions	movie_name	short_movie_name
204.6899396861101	9.96649956703186	Clip	stimulus.Clip	J4PH3ez0PBmcINVwekyF																			2011 KIA X-GAME Aggressive Inline VERT Final	sports1m
214.75644464140186	9.966508388519287	Clip	stimulus.Clip	n2kq4Nv6UNm4wJbdtuHM																			2010 WORLDS Justin Ruiz (USA) dec Richard Karelson (EST) 96 kg GR	sports1m
224.82294578199634	9.966506242752075	Clip	stimulus.Clip	iYxs1vPwdSenUzRva/I3																			Mad Max: Fury Road (2015)	Cinematic
234.88945264463672	9.966503620147705	Clip	stimulus.Clip	N1Sn679rCW0XsG5S7c/C																			Star Wars: Episode VII - The Force Awakens (2015)	Cinematic
244.9559628451372	9.966504096984863	Clip	stimulus.Clip	jlM0Ornu8Dw2nAXCwego																			mountainlake_047-1-0-70-0_54.89.40.102	Rendered
255.02246565466174	9.966500520706177	Clip	stimulus.Clip	iXM+aZY10zP+t3wPmZOW																			The Matrix Reloaded (2003)	Cinematic
265.08896774893054	9.966504096984863	Clip	stimulus.Clip	MaN8zZQItdhsFNBq5/yl																			run213-darkTemple-1-0	Rendered
275.15547771101245	9.966500282287598	Clip	stimulus.Clip	18PTv0aCUhaUeL2r9kDd																			2012 July 10 Midweek MTB Corner Canyon XC Mountain Bike Race (Stabilized)	sports1m
285.22197980528125	9.966506481170654	Clip	stimulus.Clip	cK20wOm48y1gpxBcZuzN																			The Matrix Reloaded (2003)	Cinematic
295.2884907210375	9.966497421264648	Clip	stimulus.Clip	s8DvZS/fghphUcTsLOzM																			The Matrix (1999)	Cinematic
305.35498399381885	9.966517925262451	Clip	stimulus.Clip	8IyLxfa6UikBgn/lOdpD																			2012 January 28 Frozen Hog Snow Mountain Bike Race	sports1m
315.421500631621	9.966504573822021	Clip	stimulus.Clip	AXD+rrWG8VbV+xLvzwfb																			2012 May 28 ICUP 7th Annual Stan Crane Memorial XC Mountain Bike Race	sports1m
325.4880046332384	14.98309326171875	Trippy	stimulus.Trippy	tRgm529SPpQspr220FRm	2.0	90.0	160.0	12.0	6.0	24.0	4.0	61.0	0.08											
340.55442065840015	14.983097076416016	Trippy	stimulus.Trippy	IM+4otcj9xG0TMVozt83	3303.0	90.0	160.0	12.0	6.0	24.0	4.0	61.0	0.08											
355.6208526576067	14.983094453811646	Trippy	stimulus.Trippy	sg7sThmmNsQIXxQkh8b5	4667.0	90.0	160.0	12.0	6.0	24.0	4.0	61.0	0.08											
370.70394773130664	14.983102083206177	Trippy	stimulus.Trippy	+4gByvU9LfvSD0JHP6Ae	4.0	90.0	160.0	12.0	6.0	24.0	4.0	61.0	0.08											
385.7703728163744	9.96651005744934	Clip	stimulus.Clip	Ojz9m3WEOVsdqsRb80wc																			2012 August 14 Midweek MTB Solitude XC Mountain Bike Race	sports1m
395.85355682020435	9.966512203216553	Clip	stimulus.Clip	SidmZbSU27eY9JI02CNs																			swamp_054-1-11-70-0_54.162.127.170	Rendered
405.9200627291704	9.966511487960815	Clip	stimulus.Clip	SM8AsJdh8ngk+hFny/y+																			Naqoyqatsi: Life as War (2002)	Cinematic
415.98657674436816	9.966509103775024	Clip	stimulus.Clip	HOyjywQ3pn6yuOCnlHki																			2011 July 23 ICUP Solitude XC Mountain Bike Race	sports1m
426.05308265333423	9.966509342193604	Clip	stimulus.Clip	3Vml6UFDcV72MKmDQK24																			The Matrix (1999)	Cinematic
436.1195916617418	9.966503620147705	Clip	stimulus.Clip	+PekFmYeH3lwKrbv92bM																			swamp_030-1-11-70-0_54.196.24.32	Rendered
446.26942295675525	14.983102798461914	Monet2	stimulus.Monet2	HM+OgD8yKfeMGSL/gz0Q	6831.0									0.0	72.0	1.7	hamming	4.0	2.5	1.0	1.0	16.0		
461.3358478034044	14.98310923576355	Monet2	stimulus.Monet2	PMoSd6ymRqEhlAhsPEUo	4141.0									0.0	72.0	1.7	hamming	4.0	2.5	1.0	1.0	16.0		
476.4022807562853	14.983100175857544	Monet2	stimulus.Monet2	Xr89YxGG5sxFyt0Ssbr1	3756.0									0.0	72.0	1.7	hamming	4.0	2.5	1.0	1.0	16.0		
491.468705841353	14.983097076416016	Monet2	stimulus.Monet2	yguuTn1vtCLFWYadxfdr	6639.0									0.0	72.0	1.7	hamming	4.0	2.5	1.0	1.0	16.0		
506.5351366484667	9.966513395309505	Clip	stimulus.Clip	e0S1tFVljQgdoZwgpNnE																			2011 July 6 Weekly Race Series Sundance XC Mountain Bike Race	sports1m
516.6016406500842	9.96651029586792	Clip	stimulus.Clip	5YhYeJVNWpWZMChA0ko0																			subway_104-1-3-70-0_52.205.253.179	Rendered
526.6681496584918	9.96651029586792	Clip	stimulus.Clip	CSb5Zyz831LCPHkW48xc																			mountainlake_034-1-0-70-0_54.196.24.32	Rendered
536.7346586668993	9.966513395309448	Clip	stimulus.Clip	+QhdQfKUIWxgOOXu4HPH																			kowloon_131-1-8-70-0_54.205.66.32	Rendered
546.8011707747485	9.966504335403442	Clip	stimulus.Clip	Uap2FxF/6+B/K9JacleI																			The Matrix Revolutions (2003)	Cinematic
556.8676776373889	9.966505527496338	Clip	stimulus.Clip	4ttvgtUeWoKPA7rJqbfj																			lowpolyjungle_099-1-9-70-0_34.203.243.27	Rendered
566.9341878378893	9.966508388519287	Clip	stimulus.Clip	GjCMo2GkJp6y5vricadg																			americandiner_005-1-5-70-0_54.165.28.255	Rendered
577.000695654204	9.96651029586792	Clip	stimulus.Clip	7UETOWO5Z8aWuHDBJ2GG																			Star Wars: Episode VII - The Force Awakens (2015)	Cinematic
587.0672008479144	9.966501235961914	Clip	stimulus.Clip	Oup5uAZxF2G7zEJkT+ui																			2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13	sports1m
597.1337077105547	9.966511249542236	Clip	stimulus.Clip	5zQTb77qI+ig8rigx1XU																			Mad Max: Fury Road (2015)	Cinematic
607.183550783446	9.966497421264648	Clip	stimulus.Clip	ecUQJtcERZJGdqza1k7h																			2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam	sports1m
617.2500488245989	9.966503381729126	Clip	stimulus.Clip	KXdTNAGMo1gCWz2Ge8zr																			run82-ancientTomb-1-0	Rendered
627.3165606940295	9.966506481170654	Clip	stimulus.Clip	k8bXXp4KSKuuBOkrbEtg																			Koyaanisqatsi: Life Out of Balance (1982)	Cinematic
637.3830637419726	9.966509103775024	Clip	stimulus.Clip	3Tdbgbbjs2IgLUW7+6Qy																			Koyaanisqatsi: Life Out of Balance (1982)	Cinematic
